,ids,date,text
32,1367262158837456896,2021-03-03 23:54:35,"@PramilaJayapal @ericsslater With GOP State legislatures hell bent on destroying voting rights, Democrats can either pass the Voting Rights Act through reconciliation, or change the filibuster. Otherwise, we’ll lose Congress in 2022.
This explains: WaPo➔https://t.co/RPx6LrhlZ4 https://t.co/PoxKdH2ysX"
33,1367262114038054913,2021-03-03 23:54:25,"@the_appreciator @BreeNewsome I do wonder if Manchin and Sinema will hold it up.  They seem to be flaunting their power and bad math.  Also, there is a voting rights bill.  https://t.co/YcEjMud2EK"
34,1367262059063255040,2021-03-03 23:54:12,@PatTheBerner If it wasn't Manchin and Sinema it would be two or more others stepping in to play the bad guy... They are more essential to who the Party really is then anyone else...
35,1367262043762524162,2021-03-03 23:54:08,"This is the first of articles we will have to endure because Manchin, Sinema and Shaheen decided to be cute and moderate. 

GOP didn’t had to cap their checks at $160 K but with Dems we gotta be fiscally responsible.... https://t.co/sWHm5xKyCo"
36,1367262026549121024,2021-03-03 23:54:04,"Why have a job called a “Whip” if you don’t get to use one against Republican plants in your party, like Manchin and Sinema? https://t.co/470zPQgfIP"
37,1367261934551244803,2021-03-03 23:53:42,@TheUSASingers Too bad Manchin &amp; Sinema aren’t real Democrats.
38,1367261883342987268,2021-03-03 23:53:30,@Tark_mexeira @sahilkapur @JoeBiden yes I did manchin and sinema are the main roadblocks to it passing break them and it passes
39,1367261768645570566,2021-03-03 23:53:02,"@chase__burke @DanPriceSeattle @bresreports @SenSanders No, they can't ignore her.  However let's play this out and assume she does. What then?  Manchin and Sinema hold to their position that they won't vote for it if the Parliamentarian says no &amp; the bill is scuttled...."
40,1367261696415440896,2021-03-03 23:52:45,"@nching0 @zmurr733 @cincat83 @AnaKasparian Manchin &amp; Sinema are holding you hostage for what they want because they don't think you have the balls to challenge them. And every tweet saying ""Surrender to them!"" only reinforces they are right."
41,1367261623811997699,2021-03-03 23:52:28,@EttaDevine @WhirlingPervish @RoKhanna Do you think Manchin and Sinema would actually vote down the relief bill *solely* because it had a $15 min wage in it and they wanted like a $12 or $14 min wage instead? There would be serious political repercussions for them making such an unpopular move.
42,1367261621144465408,2021-03-03 23:52:27,@MSignorile Ik cant Harris just try to be besties w Sinema like c'mon
43,1367261612210614272,2021-03-03 23:52:25,@GabrielQuinne16 I think for now dems should lower to $11-11.50 and see if republicans and Manchin and Sinema bite. If not then id be on tv as often as i can making it known they are against even that.
44,1367261607286300673,2021-03-03 23:52:24,@mehdirhasan @MSNBC Please read if you haven’t already ☺️https://t.co/fJRZdCSDnv
45,1367261565691588608,2021-03-03 23:52:14,@darylsturgis Yep. Throwing KAMALA under the bus instead of blaming Manchin and Sinema or trying to convince her colleagues to vote for it. How about Schumer running the Senate like Pelosi does the House.
46,1367261517951942658,2021-03-03 23:52:03,Democrats can’t kill the filibuster. But they can gut it. - The Washington Post https://t.co/wTV5DD0sp7
47,1367261418228244490,2021-03-03 23:51:39,"@lindstromface @PromThesis @JessforDelaware @People4Bernie I was told Sinema and Manchin are ""real"" Democrats."
48,1367261406307975168,2021-03-03 23:51:36,"So, playing chicken with #Manchin and maybe #Sinema and risk getting nothing is a surer bet? I wish we weren’t in a 50-50 senate but that is hand we’re playing with in 2021. https://t.co/ymXhx1KbZh"
49,1367261393272139776,2021-03-03 23:51:33,"@expatlvnv @DanPriceSeattle @bresreports @SenSanders It requires 51 votes to overturn the Byrd rule as well as 51 to abolish the Filibuster.   Votes we do not have.  I agree with you in spirit.  The Filibuster is a racist institution from Jim Crow.  But we can't do this now and the blame lays with Manchin and Sinema, not Kamala."
50,1367261386879897602,2021-03-03 23:51:31,@PaytonUrrutia @BOS_jw @eva_unit_92 @POTUS You mean Manchin and Sinema.
51,1367261187595993094,2021-03-03 23:50:44,"""What we’re not hearing about right now is how these two senators [Sinema &amp; Manchin] are being brought into discussions with other Democrats and the White House about what it will take for them to agree to some kind of reform that will allow crucial legislation to pass. """
52,1367261157942161409,2021-03-03 23:50:37,Perspective | Democrats can’t kill the filibuster. But they can gut it. https://t.co/joqWhkNZpK
53,1367261112144658435,2021-03-03 23:50:26,@Tark_mexeira @sahilkapur @JoeBiden its overwhelmingly supported by the majority of the party and the voters and instead of fighting against the tiny minority that's blocking it we're caving to them. the solution to manchin and sinema is to end their goddamn careers over this
54,1367261009174528002,2021-03-03 23:50:01,"@DarthGollott @Sharon9177 @nprpolitics With Democrats like Sinema and Manchin, who needs McConnell?"
55,1367260932724846592,2021-03-03 23:49:43,@ThePlumLineGS @AJentleson @SenatorSinema @amyklobuchar Primary Sinema!
56,1367260917436710916,2021-03-03 23:49:39,"@PostOpinions @NormOrnstein @PostEverything I wish the word shaming would be thrown in the dumpster of history. Manchin and Sinema don’t like it. Fine. In the future, it won’t matter what they think about it. The filibuster is on its last legs."
57,1367260905654784005,2021-03-03 23:49:37,This will be Manchin and Sinema’s legacy. https://t.co/dPHwOF0kss
58,1367260875388817411,2021-03-03 23:49:29,"You people are stupid. It's like you never actually read about how congress works. Everything is intentional. Manchin and Sinema, though willing participants, are just scapegoats.  The establishment doesn't want you to have $15 minimum wage or a Public Option. 

It's by design."
59,1367260857890201603,2021-03-03 23:49:25,@mehdirhasan @usambovu Is Sinema really a republican?
60,1367260842442563586,2021-03-03 23:49:21,@jemelehill @LeaderMcConnell @Sen_JoeManchin @kyrstensinema It really doesn't make any difference when the full floor vote has to be counted. Manchin and Sinema are basically Republicans who will block what we need to get done. Dems need more Senate seats.
61,1367260805033517058,2021-03-03 23:49:13,@AdyBarkan For heaven’s sake! This all is at the feet of Manchin and Sinema. Time to face reality and get done what can be done. No time for pie in the sky. The COBRA subsidy has been raised to 100%.
62,1367260673588092928,2021-03-03 23:48:41,"@chrisherstam @kyrstensinema Yeah, that’ll happen. She’s really turned out to be a disappointment.  @AZDemsUnite need to vette their candidates and start offering us some new faces. Step 2: primary Sinema"
63,1367260658253901825,2021-03-03 23:48:38,"@mcneillmartha @RevDrBarber @VP The suggestion is that Manchin and Sinema wouldn't block the stimulus by voting it down because of the min wage increase.

Even for Manchin it would be a political liability to do so since a majority in every state favors a $15 min wage"
64,1367260647390601222,2021-03-03 23:48:35,"@nberlat Biden's bully pulpit is massive, &amp; he should use it.
manchin's &amp; sinema's reasons are ridiculous, &amp; Biden should say so.  the filibuster isn't some sacrosanct holy relic, &amp; Americans need help immediately.  tax it later if you want.
Biden PROMISED help. is he weak or just a liar?"
65,1367260642684461058,2021-03-03 23:48:34,@GatsMomm @Sen_JoeManchin And Sinema as well.
66,1367260624309395464,2021-03-03 23:48:29,There are some seriously smart people in DC that could come up with things most of us wouldn't even think of.  There is no reason *not* to see if you can just get some buy-in from Manchin and Sinema to just reform the rule and not completely ditch it.
67,1367260622652637184,2021-03-03 23:48:29,"The whole ""No we can't!"" thing coming from Senate Democrats because of the filibuster is just beyond maddening.

Who says you have to fully nuke it?  Maybe Manchin and Sinema would be amenable to something between status quo and full nuke?"
68,1367260593263099912,2021-03-03 23:48:22,"@ezraklein @NormOrnstein But all that depends on negotiating with Manchin and Sinema (perhaps a few others) to get 50 votes to make any filibuster rules changes, right? Any sense Manchin and Sinema would be amenable to that?"
69,1367260565094113280,2021-03-03 23:48:15,@RBReich We still need Sinema and Manchin though.
70,1367260547528462339,2021-03-03 23:48:11,"@FourthEstate911 @CogitoErgoWtf @SenSchumer Schumer isn't the issue. Manchin and Sinema refuse to give up the filibuster. We can can't get rid of it without their votes. We do not have 50 Dem senators. We have 48,and two GOP that gamed their way into running a Dem ticket. Manchin is proud of voting against party constantly"
71,1367260492360777729,2021-03-03 23:47:58,"@JoshNH4H @xenocryptsite And the only one with a real claim to be representing the views of his voters by doing so. Sinema's political views are a lot more ""personal"" if that framing makes sense than Manchin, where her AZ electorate would be more than okay with a more liberal stance on a lot of issues."
72,1367260474325221377,2021-03-03 23:47:54,"Fuck Kyrsten Sinema, and Joe Manchin too. https://t.co/7l8bUiyfvl"
73,1367260439931944960,2021-03-03 23:47:46,"@darylsturgis She needs to talk to Manchin and Sinema.
She’s blaming the wrong person."
74,1367260404729188361,2021-03-03 23:47:37,@karabaic @benmekler @Thesixler Krysten Sinema is holding out for fingerless gloves and a bindle made out of an old handkerchief
75,1367260346600202240,2021-03-03 23:47:23,"@jkfecke Joe Manchin is a creature of WV's culture and a dying Southern Democratic tradition. 

Sinema is the only Arizonan I've ever seen in a colored wig for any reason other than a bachelorette party, let alone official business.

One of these two is more concerned with pulse-reading."
76,1367260293810835456,2021-03-03 23:47:11,"I know we’re all focusing on Manchin and Sinema, but lets not forget that every single Republican has decided to screw over their constituents by refusing to support COVID relief. Hey Lisa, Susan, Mitt, I thought you were “reasonable republicans?”"
77,1367260146326413312,2021-03-03 23:46:36,"@jpierni @J_Mei21 @MeidasTouch And, what EXACTLY do the Republi-QQQONS ""have"" on Manchin &amp; Sinema to keep them acting AGAINST the DEM Agenda❓ Surely Bloomberg can pay for their re-election campaigns... so, again, how are the Republi-CONS controlling Manchin &amp; Sinema❓"
78,1367260125283647491,2021-03-03 23:46:30,@jg_major Do you see anyway they get Sinema and Manchin on board?
79,1367259937965965317,2021-03-03 23:45:46,@mehdirhasan @JeremyM86615236 Of course Sinema and Manchin support the tool of white supremacy to suppress voting and all rights of non whites.  The filibuster keeps white supremacy running Congress and their laws on the books.
80,1367259922174529538,2021-03-03 23:45:42,"@CWandalowski @ezraklein @NormOrnstein Murkowski is as much into performative centrism as Manchin and Sinema-why would she nuke for a committee chair when Dems don't have to?  Manchin and Sinema is the filibuster pivot, otherwise need 60"
81,1367259922073866240,2021-03-03 23:45:42,"@MiratHaber Zynga, Türk şirketi Peak Games’i de 1.8 milyar dolara satın almıştı.
Dünya oyun sektörü, seneler önce sinema, spor ve müzik endüstrilerini zaten geçmişti şimdi de interaktif film-oyun denemeleri yapılmakta ve seçimlerimize göre filmin hikayesi değişmekte, iyi ya da kötü sonlar ol"
82,1367259917468524544,2021-03-03 23:45:41,Would probably have been more fun to start with a Manchin/Sinema $1.2 trillion relief plan and then let Bernie bargain them up.
83,1367259842822492166,2021-03-03 23:45:23,@JonTesterFan @NikkiHaleyfan93 Lol he is just waaaaaaaay too liberal for the state he represents and it annoys me that he keeps getting reelected despite blatantly not being a moderate in the mold of Sinema/Manchin
84,1367259834421104641,2021-03-03 23:45:21,"Kyrsten Sinema’s Self-Defeating, Nonsensical Defense of the Filibuster  https://t.co/3hg5N5RFaO"
85,1367259825428713476,2021-03-03 23:45:19,"@jkfecke For me, Sinema is the real head scratcher"
86,1367259824359047170,2021-03-03 23:45:19,@AriBerman @amyklobuchar And? She was always going to support this.  Manchin and Sinema are the ones that matter.
87,1367259786136461316,2021-03-03 23:45:10,#NukeTheFillubuster and threaten Sinema and Manchin with living in the basement if they don’t comply! https://t.co/7khJLrc5uQ
88,1367259697309487109,2021-03-03 23:44:48,"@AyannaPressley @mehdirhasan I agree, who's vote does this insure?  Is this the only waybto get Manchin and Sinema?"
89,1367259689864503299,2021-03-03 23:44:47,"@AJentleson Two words: Manchin, Sinema.  The rest of us are in the choir and don’t need more preaching."
90,1367259649867739140,2021-03-03 23:44:37,"@galacta48 He can want them to eliminate, but they can in turn, tell him to go to hell. All of the Democratic Senators want to get rid of it, all except Sen. Manchin of WV and Sen. Sinema of AZ. There were stories on this, not too long ago."
91,1367259640837251073,2021-03-03 23:44:35,"In the first year, the min wage bill would leave workers STILL making less than 20K per year. That's how ""reasonable"" it is. That's how incremental. Joe Manchin, Kyrsten Sinema and by extension, Joe Biden and Kamala Harris are still voting against it. Bribed. #FightFor15 https://t.co/0OLn7c4jYw"
92,1367259543265189892,2021-03-03 23:44:12,"My biggest complaint about Joe Manchin is that he's preventing Kyrsten Sinema from shining through.

Maybe she'll be the one to sink Becerra."
93,1367259482322010112,2021-03-03 23:43:57,"Joe Biden won 29% of the vote in West Virginia. You can be annoyed with it, but Manchin's self-interest is clearly served by fighting with Biden, at least to some extend. (Sinema, contrariwise, may be betting wrong.) https://t.co/sCsZp5QJ5e"
94,1367259448247349249,2021-03-03 23:43:49,"@AyannaPressley Call 
@Sen_JoeManchin
202-224-3954

@SenatorSinema
202-224-4522

They'd best believe that if their constituents start seeing more money in their checks, reelection is theirs. Tell Joe &amp; Sinema abolish the filibuster, pass $15.
CALL THEM OR UR REPUB SENATORS PASS THIS!"
95,1367259336926404609,2021-03-03 23:43:23,"Perspective | Democrats can’t kill the filibuster. But they can gut it. https://t.co/YxcWmX27vg 
One man (except for a Supreme Justice) should not have this much sway over the lives of millions. Not Mitch, not Manchin. #EndTheFilibuster"
96,1367259325404639235,2021-03-03 23:43:20,Manchin and Sinema..... https://t.co/xOH7a4srlM
97,1367259203245588480,2021-03-03 23:42:51,And this is BEFORE Biden caved to manchin and sinema’s request to help fewer people... https://t.co/n3C5lUtlcI
98,1367259064472723459,2021-03-03 23:42:18,"@RachelBitecofer @importantmeagan @HaydenMCole That's why D leadership is feckless. They should've already implemented filibuster reform, which both Sinema/Manchin would agree to. Invert requirements. Instead of 60 to move forward, require 40 to be present to obstruct. A few tweaks and this fixes the problem in most cases."
99,1367259054016462848,2021-03-03 23:42:15,@nberlat Sinema is much more a result of party meddling to keep a candidate selection more centrist than necessary. The US senate is fucking terrible and the existence of Manchin is actually a lucky break for the party.
0,1367625832542269440,2021-03-04 23:59:42,@POTUS Please stand up to Senators Mansion and Sinema! Stand up to the parliamentarian for God's sake! Don't let these three people take much need ed resources from millions of people who really need it. This is not building back better!
1,1367625755191103494,2021-03-04 23:59:23,"@Angeldaemon20 @burgessev @JStein_WaPo It won't matter, if he loses either Manchin OR Sinema.  I don't think Pelosi is going out of her way at this point hoping for Republicans to discover hypocritical self-awareness.  But it's the two swing Dem senators who currently hold a veto over progressive policy, not Repubs."
2,1367625704163131392,2021-03-04 23:59:11,"@aww_dang @WriterWarrior @woc4bernie3 @jprouson @RevDrBarber @VP People already are pressuring him
https://t.co/D0q0rCQzY0"
3,1367625698144382977,2021-03-04 23:59:10,"Criticizing Kamala Harris for not overruling a Parliamentarian on the $15 minimum wage when you don’t have 50 votes for the increase is stupid. 

Manchin and Sinema both stated they won’t vote for such a bill. 

So you overrule the parliamentarian to have the entire relief fail? https://t.co/6WIrtKZR7F"
4,1367625677906845701,2021-03-04 23:59:05,@JohnnyBSparks @CandiceAiston It is.  Manchin and Sinema are dumb.  But everyone seems to kowtow to them.  If progressives tried similar tactics they'd get infinitely more criticism.
5,1367625616430751744,2021-03-04 23:58:50,"Sinema hidayah indosiar ;

'Suami asliku bertemu dengan mantan suami dan suami baruku'

😭😭😭 https://t.co/QKIOBoYGeD"
6,1367625580615585793,2021-03-04 23:58:42,I’m with this lady. I’m upset with Senator Sinema for not going for the 15.00 pay that people deserve and would she want to try living on that or anything less https://t.co/pubJnRb3Tw
7,1367625576882851842,2021-03-04 23:58:41,@Dennis28799489 @SenSanders Yeah but you need Sinema and Manchin
8,1367625453922635779,2021-03-04 23:58:12,"@tify330 Shes out there 
https://t.co/1gNIDoAmVd"
9,1367625346519080970,2021-03-04 23:57:46,"@cbr_OLU @disco_socialist @RevDrBarber @VP And we and Rev. Barber are pressuring them too. Rev. Barber literally led a whole rally in front of Manchin's house. Why don't you actually address the issue - systemic poverty and low wages - rather than deifying politicians like a cultist?
#BlueMAGA 
https://t.co/D0q0rCQzY0"
10,1367625195909828608,2021-03-04 23:57:10,Birbirini tanımayan on iki yabancı bir anda ormanlık bir alanda uyanır. Nerede olduklarını veya ...devamı sitede. #gundem #film #sinema #sinemalar https://t.co/O6g2l0u5Mn #aksiyon #film #korku
11,1367625102829977605,2021-03-04 23:56:48,I want to welcome everyone into reality that have finally figured out the next 4 years will have little to no legislation with Manchin and Sinema blocking bills and filibuster still in place. Welcome to club reality.
12,1367625058601078785,2021-03-04 23:56:37,@Ultrateaboss @kaannrgz @HllByklJk @ricabus_1903 @Oguz_Altay @sabriugan @bulentuslu1903 @tgrthaberspor At mesaj sinema
13,1367625042071343106,2021-03-04 23:56:33,"@p_jeanne97 @BriannaWu @AmandaMarcotte I believe Sinema identifies as bisexual, so I assume that's what we're talking about. Or maybe the larger LGBTQ+ community as it will be trans people who will be first thrown under the bus if Dems are ineffective in office."
14,1367625010697793537,2021-03-04 23:56:26,@ThePlumLineGS @SenatorSinema We see you Sen Sinema 👀
15,1367624913968898051,2021-03-04 23:56:03,@joycemarieh66 @MaxKennerly @madamecrab @mkraju @Sen_JoeManchin @kyrstensinema Republicans will vote for Kelli Ward or someone similar before Sinema
16,1367624784750796801,2021-03-04 23:55:32,The issue is the lily white Manchin and Sinema won't vote for 15 so it literally doesn't fucking matter what MVP Harris wants or doesn't want.  It would be helpful if you and the performative left actually tweeted real Civics and not pie in the sky fucking wish lists. https://t.co/JzeakMYz21
17,1367624579913547779,2021-03-04 23:54:43,"@caitoz @marwilliamson There will always be a Lieberman or Baucus regarding universal healthcare.

There will always be a Manchin or Sinema regarding the filibuster.

There will always be the parliamentarian regarding reconciliation.

This is how the system protects itself."
18,1367624170868273156,2021-03-04 23:53:06,"@NomanchezGuey @RevDrBarber Sinema, maybe. All I know is Manchin is big-talking that he won't https://t.co/ECwwgI6l7w

I hope it's just talk. If it is, there's no way I see Madame VP not casting the tie-breaking vote...esp if she plans to run again for POTUS. The positive campaign ads would write themselves"
19,1367624092535255040,2021-03-04 23:52:47,@IInfinitynews @TomBledsoe11 @Slapout4 @kylegriffin1 you think having a tie breaker vp is a majority? you’re under the assumption that all 50 senate dems will vote the same every time. sinema and manchin have proven otherwise. we BARELY have a majority.
20,1367624069869424640,2021-03-04 23:52:42,@SenSinemaFan Do you like actually like Sinema?
21,1367624053352235011,2021-03-04 23:52:38,@TangelaNichols5 @WhurDeyDoDatAt @MelaKatie @mayatcontreras @2RawTooReal But we can pressure Manchin and Sinema when they're clearly the obstacles. I find it hard to believe they'd tank the relief bill if $15/hr is part of it. It would create enormous pressure on them.
22,1367624040408616960,2021-03-04 23:52:35,"@JohnnyBSparks @CandiceAiston Point being, if min wage were in the bill, Manchin/Sinema vote it down.  If not in the bill progs could vote it down.  It's called playing hard ball and seeing who blinks first.  Which side is ready to take the heat, and which side is bluffing."
23,1367624036717625350,2021-03-04 23:52:34,@drvolts So is Manchin and Sinema still opposing ending the filibuster.  What is their problem.  Who's talking to them?
24,1367623902688669700,2021-03-04 23:52:02,"@bruce9876 @RevDrBarber As I understand it, 51 votes could effectively prevent the VPs ruling from standing (so you'd never even get to the point of forcing Manchin and Sinema to actually vote against it)."
25,1367623884367749120,2021-03-04 23:51:57,"@MTNestor08 @maddow @SenatorSinema @Sen_JoeManchin That doesn’t really benefit him right now. Making McConnell Majority Leader stops all legislation on the floor, and Manchin would get all the blame, in addition to the inability to move bills that would help his state. And neither he nor Sinema would be really welcome in the GQP."
26,1367623829309198337,2021-03-04 23:51:44,"@CollinYourbs @SenatorSinema We’re watching Senator Sinema. This is NOT about you, it’s about us. #EndTheFilibuster"
27,1367623681254465536,2021-03-04 23:51:09,"@ninaturner According to Manchin and Sinema, yes we are. (And let's be honest, Schumer too. What's the point of a majority leader that can't get their party to act together.)"
28,1367623642226581505,2021-03-04 23:51:00,"@SenWarren Senator, this is Ex. A for why the Sinema/Manchin dreams of some bipartisan kumbaya future are absolutely delusional. Can you please go smack some sense into then? These moments will keep happening. Can they not see it? Don’t they understand?"
29,1367623622286712835,2021-03-04 23:50:55,@maddow @SenatorSinema Very disappointed in Sinema's stance. We are Arizonians and voted for her.
30,1367623568415219718,2021-03-04 23:50:42,@maddow @SenatorSinema The reason Manchin and Sinema like the filibuster is that it prevents them from ever having to make a tough vote and therefore offend any of their conservative voters. Cowardice.
31,1367623465705029634,2021-03-04 23:50:18,@gwiech @WhurDeyDoDatAt @MelaKatie @mayatcontreras @2RawTooReal Get rid of the filibuster and it’s still a 52/48 vote.  Machin and Sinema are not voting for $15.  They’ve already said that.  Just to get rid of the filibuster is a 51/49 vote because Manchin says he’s never voting for it.
32,1367623366904066055,2021-03-04 23:49:54,"I'm all for killing the filibuster, but if Manchin and Sinema won't budge, explain to me how it can be done."
33,1367623361162055681,2021-03-04 23:49:53,Peki sen uyku tutmayınca odanın tavanına sinema kurup hayallerini oynattın mı ?
34,1367623347052437512,2021-03-04 23:49:49,"Can Joe Biden do an LBJ and pressure Joe Manchin and Kyrsten Sinema? Into abolishing the filibuster? If he can't - or doesn't - how does he get his agenda passed?

I'll talk to both former senator @BarbaraBoxer and former labor secretary @RBReich, live on @peacockTV from 7pm ET. https://t.co/NW2rJssvhq"
35,1367623246812745730,2021-03-04 23:49:25,@TheeAlexLawson if only we had 62 Democratic Senators then Manchin and Sinema wouldn't be a problem DUH ALEX WHY DIDN'T YOU THINK OF THAT
36,1367623198288715781,2021-03-04 23:49:14,@SenatorSinema Perkins got things done because the current filibuster rules did not exist. Sinema is angling to have a legacy of obstruction of the greater good. End the filibuster.
37,1367623186049732610,2021-03-04 23:49:11,"@Aprile529 @RevDrBarber @VP 1) Kamala overrules parliamentarian, puts ball in the court of Manchin &amp; Sinema
2) Public pressure mounts on the two of them because they become the only obstacle 

We cannot do 2 without 1 taking place first. Let’s not give them an excuse to hide behind."
38,1367623079191527426,2021-03-04 23:48:45,"The Republican party IS the party of racism white supremacy, bigotry, misogyny, &amp; xenophobia. Period. Let's add Manchin and Sinema to that as a caveat &amp; exchange them for REAL Democrats when their voting cycle comes up."
39,1367623073764048896,2021-03-04 23:48:44,"@maddow @SenatorSinema Thank Rachel, for keeping Arizona in your national spotlight. Senator Sinema, please be brave and fight for this change. Please @CaptMarkKelly help your fellow senator to get there. Arizona is ready for change!"
40,1367622964842233856,2021-03-04 23:48:18,@RevDrBarber @VP Were Manchin and Sinema not available??
41,1367622899788611588,2021-03-04 23:48:03,"@lisamikolFL @RadioFreeTom Absolutely not, I thought my tweet made it clear that the upside of having Manchin and Sinema in the Senate outweighs the downside.  In fact, my whole deal is 'pragmatic Dem who votes consistently and has zero patience for purity politics'"
42,1367622711854460938,2021-03-04 23:47:18,@SenSchumer Tell Joe Manchin and Sinema that they work for Americans and not McConnell.
43,1367622709606252550,2021-03-04 23:47:17,"@IlhanMN the only way its going to pass the Senate is to literally force Manchin and Sinema to agree to end the filibuster. Until that happens, you all can kiss passing ANYTHING goodbye."
44,1367622698734526468,2021-03-04 23:47:15,"@politico Progressives in Congress should demand that President Manchin and Vice President Sinema do the right thing for the American people and pass the $15 wage and the remaining $600 of the $2K checks. 

What are they waiting for?"
45,1367622492974706696,2021-03-04 23:46:26,@lindsaywise @WSJPolitics @WSJ They shouldn't have promised big things that they had no plan to deliver on. Did they just forget about the existence of the filibuster? Did they not think to talk to Manchin or Sinema?
46,1367622444970819587,2021-03-04 23:46:14,"@ryangrim Manchin needs this to pass too, or do you think he plans to retire? If not, the Governor of WV came out for the bill. He may run against Manchin. Sinema is even easier to target in AZ."
47,1367622223075418112,2021-03-04 23:45:21,"@_deaner__ @milf_posting @Tanya_RBLee @daviddoel @RevDrBarber @VP It's not! VP in this instance has no power. You're skipping over Sinema, Manchin, Schumer, Feinstein, AND Durbin, AND EVEN SANDERS WHO'S OVER THE COMMITTEE JUST TO MAKE THE BLACK WOMAN TGE BOOGEYMAN WHEN SHE DOESN'T HAVE THE VOTES, OR THE POWER! IT'S STUPID!"
48,1367622219929649153,2021-03-04 23:45:21,"@fshakir @SenRonJohnson @WisDems and @benwikler are refusing to confirm that they will NOT endorse a racist filibuster candidate in 2022.

Sorry but we have to know what we are voting/donating for/to

We can't afford another Sinema"
49,1367622087528054784,2021-03-04 23:44:49,@WhipClyburn I just wish someone could make Manchin and Sinema understand that without getting rid of the filibuster all the good work the House is doing will never get a chance to benefit the American people.
50,1367622058310590467,2021-03-04 23:44:42,@briantylercohen Hell yeah!  I don’t understand Sinema and Manchin are insane.  WTF!?  Get rid of the Filibuster!
51,1367621898281103360,2021-03-04 23:44:04,@pulledbackhigh5 @golikehellmachi This is stupid. Schumer isn't operating blind here. He knows what Manchin and Sinema will do because they told him.
52,1367621726910242819,2021-03-04 23:43:23,"""If...Sens. [Manchin and Sinema] don’t accept lifting [the filibuster] on behalf of political reform, they will be asking their party to commit political suicide in the face of the GOP’s discriminatory, anti-voter drive."" https://t.co/V3TDNgKICj"
53,1367621624439078913,2021-03-04 23:42:59,"STOP LISTENING TO DAVID SIROTA CHALLENGE

First he pushed that STUPID Parliamentarian scheme (pointless because Sinema &amp; Manchin just had to join the GOP on amendment to strip 15 mw out) 

NOW HE THINKS PROGRESSIVES SHOULD TANK COVID RELIEF!!! https://t.co/3uwubAEqBO"
54,1367621621192806404,2021-03-04 23:42:58,"@johnlk_80 @golikehellmachi Are you? If Manchin &amp; Sinema want to vote against a bill that includes a $15 min. wage, they can. Then Schumer can put forward a bill without that provision.

If they decide not to vote for that second bill because they’re “pissed off”, I think that their voters should know that."
55,1367621611885576194,2021-03-04 23:42:56,@piedpenguin @SenateDems Manchin and Sinema are HARD no's. Not enough numbers for it to pass.
56,1367621606516793344,2021-03-04 23:42:54,@TioSamSays It’s no huge surprise that Sinema was Green Party.
57,1367621598241513477,2021-03-04 23:42:52,"Get rid of the filibuster Senator Kyrsten Sinema @SenatorSinema , Arizona voters elected you because you are a democrat, so act like one. 🤔 https://t.co/Fur0FIpOfu"
58,1367621568684126211,2021-03-04 23:42:45,@Convolutedname Why is it ok when sinema does it
59,1367621498010148864,2021-03-04 23:42:28,"It’s hilarious how for every tweet Sinema writes, especially on an unrelated topic, she’s flooded with comments saying “Abolish the filabuster” 😂. These progressives are die hard"
60,1367621443920433155,2021-03-04 23:42:16,@DoyenneSolace Sinema and Manchin
61,1367621238214959104,2021-03-04 23:41:27,I need to remind people that Sinema in Arizona is not the only disastrous democrat there. Mark Kelly has led some pretty horrific first time votes and is basically another republican posing as a democrat. There are far more betrayers than just Sinema and Manchin.
62,1367621224860426240,2021-03-04 23:41:23,Schumer needs to be working on getting Manchin and Sinema on board for eliminating the filibuster.  Biden should be helping him.
63,1367621188139294723,2021-03-04 23:41:15,"@SheWhygee @iwonderhamster @ProtectTisse @RevDrBarber No. Because Republicans would have all 50 Senators fall in line. 

We don't have that…but hey, I hope I'm wrong and Manchin and Sinema will get with the program (tho Manchin is talking big and saying he won't) My idea is a backup idea, in case their don't
https://t.co/HrNv2bvr6G"
64,1367620914439843845,2021-03-04 23:40:09,"@maddow @SenatorSinema need a new show at the Sinema. 
we've seen the same reel too long."
65,1367620854935265281,2021-03-04 23:39:55,@AOC all we need is you and 5 other democrats in the house to refuse to vote for the relief bill until the VP overrules the parliamentarian. put machin/sinema under the spotlight.
66,1367620799977443331,2021-03-04 23:39:42,@G07640303 @aceofspades42 @Myrcella @burgessev Where in the Constitution does it say that you can pass bills in the Senate with 48/100 votes? Because that is where we are with the $15 MW w/ Sinema &amp; Manchin refusing to support it. VP Harris can’t even vote to break a tie...because there isn’t one. Where is the smoke for them?
67,1367620788388438020,2021-03-04 23:39:39,"@Noelle333369 @SenFeinstein If Manchin is not a yes vote, it is not a tie. Plus, Sinema says she would vote no too. And there may be others who would as well, who have not yet gone on record."
68,1367620763889590272,2021-03-04 23:39:33,"@SenSchumer Let's get Manchin and Sinema in line before you get our hopes up, Chuck.
Please, people are suffering badly https://t.co/VMCjnqyvn3"
69,1367620552140058624,2021-03-04 23:38:43,"When it comes to getting things done in the Senate, Chuck Schumer could do worse than to emulate Lyndon Johnson's tenure as Majority Leader. Can you imagine LBJ groveling before someone like Joe Manchin or Kyrsten Sinema in a desperate attempt to get their votes?"
70,1367620457747247104,2021-03-04 23:38:20,@CCoceans311 What about sinema?
